ID	chrom	start	end	Gene	isSuper	Oct4	Sox2	Nanog	Klf4	Esrrb	H3K27ac	Med1	H3K4me1	DNase
INT_STITCHED_3392	chr6	133970397	133971142	NM_007961	NO	816.2965	1292.7985	3391.7615	0	10.579	0	0	507.047	163.006
INT_STITCHED_3393	chr6	134232356	134232885	NM_025778	NO	487.2619	483.0299	1100.1613	28.6718	0	43.6954	54.6986	0	119.7127
INT_STITCHED_3394	chr6	134299552	134300257	NM_025778	NO	800.6685	363.2865	520.0785	75.9285	109.275	488.424	248.5125	699.078	347.142
INT_STITCHED_3395	chr6	134366239	134367214	NM_025778	NO	1156.35	1290.6075	2300.9025	332.28	1191.45	117.0975	318.9225	335.595	430.17
INT_STITCHED_3396	chr6	134597474	134598043	NM_026371	NO	339.3516	328.8251	462.4263	0	155.2801	87.2277	77.0995	594.6619	66.2316
INT_STITCHED_3397	chr6	134645061	134645527	NM_026371	NO	635.5308	746.3456	413.575	31.5948	0	0	127.917	454.2568	352.6688
INT_STITCHED_3398	chr6	134754562	134755587	NM_130447	NO	2158.3425	3866.4025	8012.3225	342.8625	2724.655	194.135	474.575	1117.455	930.085
INT_STITCHED_3399	chr6	134839572	134840045	NM_008157	NO	331.5257	247.6628	1386.6941	277.178	0	116.9256	59.3615	354.277	391.171
INT_STITCHED_3400	chr6	134910950	134911688	NM_001109914	NO	527.8176	1071.1332	2678.6448	0	0	0	212.1012	368.631	53.8002
INT_STITCHED_3401	chr6	134988732	134992712	NM_181444	NO	5642.446	8871.42	13557.472	897.888	3985.174	3115.544	2821.82	4347.752	1946.618
INT_STITCHED_3402	chr6	135016609	135017490	NM_181444	NO	682.4226	525.5165	1231.2856	314.9575	156.9061	1241.2409	429.2232	920.8212	713.2576
INT_STITCHED_3403	chr6	135143600	135144185	NM_028982	NO	547.794	372.645	470.0475	0	365.6835	0	39.6045	310.8105	431.613
INT_STITCHED_3404	chr6	135477528	135478079	NM_010128	NO	403.4422	262.0556	653.1554	0	128.1075	0	0	79.7297	288.0628
INT_STITCHED_3405	chr6	135513553	135514263	NM_010128	NO	1457.488	1485.604	1680.925	193.12	795.626	56.729	231.034	171.962	1404.877
INT_STITCHED_3406	chr6	135935149	135935606	NM_008171	NO	379.6756	349.1023	644.1872	150.7643	0	0	32.6755	53.8346	74.7195
INT_STITCHED_3407	chr6	135949223	135949815	NM_008171	NO	571.4576	595.7888	468.4496	48.0112	0	0	51.9776	229.8736	387.1088
INT_STITCHED_3408	chr6	136063676	136064074	NM_008171	NO	420.686	679.1472	3034.5112	19.3428	0	22.8054	25.5118	300.2512	179.299
INT_STITCHED_3409	chr6	136423458	136423976	NM_019426	NO	578.7096	283.1388	680.7038	111.7326	161.7714	272.8824	405.2314	347.0082	279.3056
INT_STITCHED_3410	chr6	136438297	136448701	NM_019426	NO	3021.3216	4170.9636	2792.4336	3917.106	7716.6468	9483.246	4696.3656	9893.1636	5690.988
INT_STITCHED_3411	chr6	136594409	136595113	NM_025806	NO	586.8544	392.48	2636.9024	234.2912	0	55.8976	173.1136	151.5712	191.2768
INT_STITCHED_3412	chr6	136617182	136617973	NM_025806	NO	1688.5477	778.7395	861.5572	122.7632	633.1164	103.7001	201.1513	982.1056	798.0399
INT_STITCHED_3413	chr6	136855785	136856290	NM_026983	NO	516.11	177.053	437.3805	102.3635	101.9595	141.299	313.7565	372.084	343.5515
INT_STITCHED_3414	chr6	137118500	137119078	NM_181988	NO	885.5538	493.7854	1043.7524	52.0778	821.7426	98.8958	228.888	285.8788	2101.5502
INT_STITCHED_3415	chr6	137490916	137491711	NM_007945	NO	2230.293	1036.68	547.0395	0	261.6345	168.3015	302.577	306.552	1471.9425
INT_STITCHED_3416	chr6	137617672	137618553	NM_007945	NO	989.0106	2874.703	1079.8417	675.1103	0	262.4499	122.459	291.5229	2841.3131
INT_STITCHED_3417	chr6	137889277	137889844	NM_177787	NO	736.6464	771.8571	542.052	0	185.9193	0	57.2103	207.4086	239.8977
INT_STITCHED_3418	chr6	138972592	138973063	NM_015777	NO	595.5324	403.4586	309.6354	13.0938	0	0	5.0868	132.7278	103.0548
INT_STITCHED_3419	chr6	139299548	139299987	NM_001128090	NO	764.5185	665.4362	1020.2799	41.3538	57.9919	10.2726	179.5071	27.9204	190.2187
INT_STITCHED_3420	chr6	139921865	139922561	NM_054066	NO	306.7968	429.1536	1166.4264	0	34.8	0	0	167.3184	281.0448
INT_STITCHED_3421	chr6	140141337	140147047	NM_007605	NO	2458.155	1848.327	3026.871	1103.743	971.271	798.829	927.875	2685.413	4642.801
INT_STITCHED_3422	chr6	140284728	140286020	NM_144920	NO	1025.7188	869.6452	2289.0364	923.3924	614.346	695.742	1097.8124	487.8592	4091.8932
INT_STITCHED_3423	chr6	140525616	140526120	NM_178803	NO	604.1952	401.3352	572.544	0	0	0	0	528.0912	566.5464
INT_STITCHED_3424	chr6	140551462	140557683	NM_178803	NO	4341.0138	4736.6694	10281.4467	2133.1809	11992.8438	637.0304	2828.0666	7141.708	9008.6301
INT_STITCHED_3425	chr6	140679383	140680084	NM_009637	NO	1010.7018	751.0514	2854.472	29.0214	340.1953	3.8555	131.9983	747.6165	433.7788
INT_STITCHED_3426	chr6	140714007	140714345	NM_009637	NO	304.0986	350.9116	406.6478	0	0	0	0	417.2272	102.0084
INT_STITCHED_3427	chr6	141443838	141444628	NM_021471	NO	718.742	1066.263	2445.682	283.689	105.939	2.607	240.713	561.295	1047.698
INT_STITCHED_3428	chr6	142408675	142409380	NM_145572	NO	388.3845	434.7735	597.417	161.5155	0	42.582	174.6285	258.594	66.552
INT_STITCHED_3430	chr6	142520261	142520709	NM_008428	NO	499.744	457.7664	1807.0528	233.0944	0	0	159.2192	47.7568	315.1232
INT_STITCHED_3431	chr6	142551286	142551741	NM_177314	NO	896.3955	413.8225	861.3605	0	185.5945	0	0	342.342	361.4065
INT_STITCHED_3432	chr6	142816056	142816830	NM_001145390	NO	1490.9562	1037.2374	3600.8802	0	54.8766	0	149.1498	350.5446	568.503
INT_STITCHED_3433	chr6	142910352	142911545	NM_011374	NO	525.9937	728.4458	1355.0094	368.8756	6830.6408	385.8162	779.8641	726.4177	955.3544
INT_STITCHED_3434	chr6	142945127	142945894	NM_011374	NO	1009.4487	466.336	1588.3036	228.2592	0	125.5579	168.9701	414.18	228.7961
INT_STITCHED_3435	chr6	142969103	142969851	NM_011374	NO	1491.4372	787.7188	2582.0212	1021.4688	2314.1624	13.09	903.3596	1143.7668	2151.8464
INT_STITCHED_3436	chr6	143016966	143017716	NM_029081	NO	1310.025	512.775	1662.075	86.475	1212.075	195.825	550.05	865.575	381.825
INT_STITCHED_3438	chr6	143090564	143091212	NM_029250	NO	2647.2096	2329.236	2859.2352	130.3776	3028.4928	269.3088	5211.6696	136.404	3088.4328
INT_STITCHED_3439	chr6	143119001	143119729	NM_029250	NO	1092.0728	606.8608	1543.724	175.1568	0	0	135.772	597.9064	191.464
INT_STITCHED_3440	chr6	143889789	143890226	NM_001113559	NO	247.4731	527.5464	1088.0863	18.3977	0	138.4853	160.6412	137.3928	159.505
INT_STITCHED_3441	chr6	144199311	144200225	NM_001113559	NO	739.0604	1512.8528	1552.0634	163.9716	2885.2238	160.0414	338.0886	519.7918	2049.3708
INT_STITCHED_3442	chr6	144221760	144222421	NM_001113559	NO	388.4036	674.9471	897.2414	380.0089	2551.7244	312.7852	446.7038	285.8825	901.5379
INT_STITCHED_3443	chr6	144309629	144310602	NM_001113559	NO	2353.7843	3956.5099	6315.9376	533.8851	6965.707	51.569	255.5098	0	2905.6699
INT_STITCHED_3444	chr6	144402520	144403393	NM_001113559	NO	524.4111	2550.3822	1876.3389	367.533	1224.0333	9.4284	212.0517	362.5569	1904.4495
INT_STITCHED_3445	chr6	144629699	144630109	NM_001024468	NO	537.961	297.824	1238.856	0	46.535	0	28.659	0	108.773
INT_STITCHED_3446	chr6	144997218	145010452	NM_001024468	NO	2141.2612	494.9516	4712.6274	1740.271	6876.3864	5639.0074	2191.5504	6963.7308	2609.7448
INT_STITCHED_3447	chr6	145033126	145043363	NM_007532	NO	2493.7332	576.3431	1575.4743	851.7184	6861.8611	3770.2871	2797.7721	6471.8314	2540.8234
INT_STITCHED_3448	chr6	145122859	145125657	NM_177222	NO	1954.1232	2097.101	4396.7772	3398.171	4563.538	4237.571	2892.0128	2631.7988	2941.2576
INT_STITCHED_3449	chr6	145182674	145183254	NM_021284	NO	340.054	448.282	3243.534	72.152	0	14.616	84.97	198.708	175.392
INT_STITCHED_3451	chr6	145938111	145938451	NM_010656	NO	572.968	579.394	881.008	108.698	0	34.476	68.408	106.012	722.364
INT_STITCHED_3452	chr6	146406784	146423171	NM_019923	NO	3564.1725	3187.2715	4803.0297	1004.5231	1781.2669	1643.6161	1607.5647	4819.4167	1817.3183
INT_STITCHED_3453	chr6	146668166	146674748	NM_172734	NO	1815.3156	869.4822	1595.4768	566.7102	785.2326	3618.1254	541.0404	1777.7982	2477.4648
INT_STITCHED_3454	chr6	146929654	146930300	NM_001164236	NO	617.5114	648.0672	2911.3282	11.7572	0	0	0	267.8962	59.109
INT_STITCHED_3455	chr6	147025422	147025801	NM_001034903	NO	889.7025	466.0942	770.0901	238.4289	0	261.4342	253.6647	267.4982	609.5078
INT_STITCHED_3456	chr6	147631294	147631714	NR_033636	NO	311.934	393.75	698.292	68.544	0	0	46.242	95.886	51.954
INT_STITCHED_3457	chr6	148225982	148226608	NM_026355	NO	797.0232	484.5866	388.2452	132.712	282.5138	195.7502	70.112	362.3914	236.1272
INT_STITCHED_3458	chr6	148239399	148243711	NR_003634	NO	977.9616	973.6496	1391.4824	0	1844.2424	0	203.9576	1762.7456	1487.64
INT_STITCHED_3459	chr6	148287013	148287438	NR_003634	NO	1344.36	1131.095	548.335	0	0	0	86.36	259.59	128.2225
INT_STITCHED_3460	chr6	148547459	148548118	NM_198967	NO	418.5968	530.0996	3407.1618	405.6804	0	7.8421	133.5134	59.9031	1256.054
INT_STITCHED_3461	chr6	148830973	148831524	NM_181541	NO	1189.0029	564.6648	406.8584	68.5444	0	55.9816	97.0862	75.2666	72.2912
INT_STITCHED_3462	chr6	148867171	148867959	NM_181541	NO	2645.9464	3173.67	3787.8372	1.8124	0	228.8352	312.9148	594.8612	637.4132
INT_STITCHED_3463	chr6	148894789	148906259	NM_019643	NO	5654.71	3549.965	3757.572	932.511	496.651	6194.947	4201.461	9002.803	7382.092
INT_STITCHED_3464	chr6	148940456	148941548	NM_019643	NO	4404.3636	6539.8788	8277.7968	1037.0724	378.2688	1073.5452	1998.4692	586.95	4476.2172
INT_STITCHED_3465	chr6	149077516	149080209	NM_177101	NO	2797.2191	4113.0189	8320.8314	0	1919.0318	344.704	2902.5154	2311.1326	3100.4509
INT_STITCHED_3466	chr6	149260435	149261383	NM_026054	NO	2797.2636	1436.7888	1933.2564	0	1695.7824	63.1368	500.9232	627.8604	1897.0428
INT_STITCHED_3468	chr7	3347842	3348634	NM_133189	NO	2003.6016	3206.7288	1462.7448	189.6048	3067.812	2734.38	4694.0256	621.4032	4266.4248
INT_STITCHED_3469	chr7	3530678	3538376	NM_177363	NO	6928.9698	2936.787	1705.107	765.1812	0	2818.2378	1489.563	3695.8098	4333.974
INT_STITCHED_3470	chr7	4076531	4077316	NR_033568	NO	587.337	276.948	557.821	1044.1285	3196.049	4153.3565	1265.9695	0	1703.9995
INT_STITCHED_3471	chr7	4105739	4107186	NM_175529	NO	997.8512	978.8955	1749.2783	200.6989	842.8775	741.8769	219.3652	2180.7737	483.4427
INT_STITCHED_3472	chr7	4212231	4212672	NM_011093	NO	250.3557	219.1329	452.6424	0	0	6.0858	28.9737	0	169.2558
INT_STITCHED_3473	chr7	4487732	4488465	NM_001033548	NO	3047.4475	5387.1102	7913.1015	224.9577	303.6819	64.4307	61.3521	428.3652	605.0182
INT_STITCHED_3474	chr7	4703001	4704500	NM_183406	NO	987.9909	1076.282	2040.7386	666.4554	2268.7365	15615.8325	2358.3767	234.7434	3425.0651
INT_STITCHED_3476	chr7	6196005	6196750	NM_001177416	NO	837.976	752.5245	1639.9685	0	144.083	710.8045	240.933	457.6535	267.0825
INT_STITCHED_3477	chr7	6209623	6211033	NM_001177417	NO	6138.012	5299.626	5004.513	2154.198	6489.102	1251.234	2843.97	787.344	7349.907
INT_STITCHED_3478	chr7	6610782	6611917	NM_011769	NO	767.033	927.976	1727.47	146.869	0	5.5615	0	395.5475	883.938
INT_STITCHED_3479	chr7	6712435	6713468	NM_021323	NO	2721.3352	2180.8696	2926.2824	0	413.9231	817.5162	912.139	1356.2257	1125.3502
INT_STITCHED_3480	chr7	7085385	7086148	NM_029584	NO	762.4659	619.9375	814.8077	512.736	512.8886	730.2673	413.546	709.4374	550.6571
INT_STITCHED_3482	chr7	16589588	16590318	NM_001081418	NO	427.269	578.087	1146.173	362.299	293.898	832.565	432.16	615.682	624.077
INT_STITCHED_3483	chr7	16950095	16951181	NM_019748	NO	1925.0436	2637.894	5330.9568	1875.8478	5543.5956	256.1874	574.3854	881.7234	2911.3488
INT_STITCHED_3484	chr7	18488550	18489035	NM_023289	NO	410.116	346.678	523.024	98.261	55.6295	15.5685	44.62	56.454	281.785
INT_STITCHED_3485	chr7	19332765	19340777	NM_001004152	NO	1813.9168	767.5496	771.5556	60.8912	0	1824.3324	794.7904	942.2112	1108.0596
INT_STITCHED_3486	chr7	20045717	20046525	NM_172279	NO	346.8744	519.544	386.7896	165.64	429.2096	241.5112	309.6256	581.6792	189.476
INT_STITCHED_3487	chr7	20093826	20094324	NM_025960	NO	223.0542	515.928	237.297	0	0	1972.2792	53.6346	68.1762	1046.5968
INT_STITCHED_3488	chr7	20157934	20161677	NM_027189	NO	3991.5352	2541.1227	2949.484	1792.5227	1579.9203	13245.7284	4239.3218	2746.2391	3534.5149
INT_STITCHED_3489	chr7	20326833	20328288	NM_008990	NO	4190.691	3851.5305	4124.925	841.863	5433.261	1485.4095	2776.2855	1303.2435	2495.325
INT_STITCHED_3490	chr7	20400342	20402067	NM_033601	NO	1659.45	1331.5275	2443.98	1285.815	1092.0975	4545.72	2536.095	803.16	3170.7225
INT_STITCHED_3491	chr7	20513560	20514273	NM_027514	NO	3037.7365	1696.6548	1833.1943	177.4657	382.3819	1379.3698	1010.6775	798.6313	979.7333
INT_STITCHED_3492	chr7	24872692	24873296	NM_001045486	NO	1139.0232	824.0372	446.4164	23.6768	0	235.0164	264.7332	557.2504	550.546
INT_STITCHED_3493	chr7	25289770	25302672	NM_146183	NO	9618.441	4440.8684	6444.549	4867.9246	5769.7744	26058.1694	5706.5546	6418.745	9206.8672
INT_STITCHED_3494	chr7	25594022	25594644	NM_007675	NO	545.6184	918.3208	1109.4614	25.6264	0	0	0	623.8038	979.028
INT_STITCHED_3495	chr7	25664201	25665192	NM_023133	NO	4046.9467	5291.6427	2020.5499	429.4003	834.1247	367.3637	357.6519	1343.8951	2348.67
INT_STITCHED_3496	chr7	25732319	25732853	NM_010261	NO	233.5182	289.0008	2303.7294	313.0308	2184.8076	34.0158	180.225	124.6356	738.0414
INT_STITCHED_3497	chr7	25972994	25973598	NM_207677	NO	706.378	393.808	416.76	379.4328	347.8436	2135.3816	1536.3948	270.5316	1036.5848
INT_STITCHED_3498	chr7	25998956	25999482	NM_207677	NO	488.3384	219.0264	1392.4272	464.5632	1573.4238	3.8924	234.9116	262.211	701.2632
INT_STITCHED_3499	chr7	26048760	26049461	NM_010155	NO	1330.9887	691.1159	2614.5197	1185.9518	3204.5514	986.5874	2915.9497	355.4771	1435.0171
INT_STITCHED_3500	chr7	26217851	26218885	NM_153576	NO	1254.5522	1797.8158	1726.1596	1729.7786	2696.672	2491.6298	3749.1806	767.0212	3081.32
INT_STITCHED_3501	chr7	26454027	26455292	NM_177102	NO	1224.52	702.581	837.8095	1769.1025	11124.2835	5264.171	1193.401	664.2515	1149.126
INT_STITCHED_3502	chr7	27261729	27262064	NM_172896	NO	500.222	309.9085	202.273	54.0355	0	58.3235	0	290.1435	147.4
INT_STITCHED_3503	chr7	27450816	27451586	NM_001081148	NO	511.896	434.049	558.404	164.934	0	90.937	106.26	462.924	170.478
INT_STITCHED_3504	chr7	27965321	27966083	NM_019394	NO	1186.053	893.826	672.0078	128.3208	342.519	3417.4176	486.8418	716.8896	200.5584
INT_STITCHED_3505	chr7	27983767	27984476	NM_015782	NO	978.6327	1104.0548	942.5446	94.3679	381.7965	736.7219	321.6024	370.2398	237.8695
INT_STITCHED_3506	chr7	28043302	28043716	NM_010950	NO	254.3202	211.968	91.5768	567.387	0	2919.4038	465.0048	25.9164	788.1732
INT_STITCHED_3507	chr7	28093701	28094553	NM_001113549	NO	1157.016	450.7932	452.7528	1212.7368	500.3796	3370.4268	2062.0956	397.7988	2627.994
INT_STITCHED_3508	chr7	28407204	28407868	NM_007434	NO	1994.4568	1316.4464	2757.26	273.568	690.9584	260.8192	486.1808	846.9984	632.1944
INT_STITCHED_3509	chr7	28431994	28433008	NM_028417	NO	1115.1972	807.4482	2189.4288	281.9934	630.8094	1229.2722	604.2426	1903.5822	732.8178
INT_STITCHED_3510	chr7	28518631	28521086	NM_029531	NO	3745.348	3054.02	3769.407	464.977	373.16	914.242	831.754	2914.085	641.4915
INT_STITCHED_3511	chr7	28624916	28625830	NM_011762	NO	824.1538	942.9738	1687.4268	1300.4392	3233.0922	873.4184	838.0466	357.0998	1262.9652
INT_STITCHED_3512	chr7	29340953	29341991	NM_001081115	NO	716.3238	730.8558	1096.5432	888.7356	752.55	842.2332	311.919	115.6332	578.0622
INT_STITCHED_3513	chr7	29363488	29364974	NM_027470	NO	1722.8684	1431.018	2253.3704	314.1404	11822.1702	3567.886	1891.5294	1597.5986	1231.151
INT_STITCHED_3514	chr7	29420248	29420834	NM_175319	NO	1108.5948	505.7766	1038.5092	119.4268	145.2694	59.6548	175.8586	307.357	183.2422
INT_STITCHED_3515	chr7	29477392	29478200	NM_207238	NO	1411.98	2177.3176	5456.7472	235.6936	831.836	4229.9608	742.3096	218.3216	740.2088
INT_STITCHED_3516	chr7	29754418	29755114	NM_021895	NO	282.924	395.676	715.5576	978.4368	3692.8368	2934.8928	2365.008	682.3584	687.7872
INT_STITCHED_3517	chr7	30078547	30079377	NM_026731	NO	745.921	998.822	631.381	1090.288	524.975	3926.066	829.751	435.418	1522.303
INT_STITCHED_3518	chr7	30274517	30275329	NM_001081028	NO	1573.8184	1085.0756	518.056	575.8704	1491.4004	330.5652	711.9616	876.554	227.0352
INT_STITCHED_3519	chr7	30728982	30729799	NM_178384	NO	2491.1147	2382.5354	8538.8755	67.2391	876.0691	658.0935	600.0865	498.7785	2027.3855
INT_STITCHED_3520	chr7	30757305	30768472	NM_001167873	NO	1715.2512	1675.05	1871.5892	1852.6053	3673.943	6795.1195	2645.4623	5208.2888	6422.1417
INT_STITCHED_3521	chr7	30816167	30817004	NM_178733	NO	3920.2569	2340.6705	1413.1071	302.8266	36.9954	174.1797	387.7821	90.0612	504.7947
INT_STITCHED_3522	chr7	30872494	30873179	NM_152814	NO	304.7565	299.6875	1000.4425	97.2015	0	152.5495	57.814	283.864	314.004
INT_STITCHED_3524	chr7	31050889	31051516	NM_146186	NO	1535.8992	1228.92	6182.0319	1171.863	539.7843	12.3519	160.0731	1185.4689	1482.4161
INT_STITCHED_3526	chr7	31372373	31372940	NM_029274	NO	482.6871	436.9302	667.926	0	461.8782	302.3811	175.5432	319.2777	146.9664
INT_STITCHED_3527	chr7	31392634	31393353	NM_026815	NO	790.181	502.581	1406.0764	3910.4972	325.7789	543.3483	948.0734	791.5471	1210.9398
INT_STITCHED_3528	chr7	31542026	31542677	NM_172205	NO	603.2817	588.1134	1075.1916	80.5938	49.2807	25.389	139.4442	0	178.2438
INT_STITCHED_3529	chr7	31629579	31630321	NM_001033316	NO	2494.0104	426.5016	1856.6324	269.1976	494.3946	525.7812	612.15	990.8668	453.733
INT_STITCHED_3530	chr7	31937273	31938066	NM_027898	NO	1313.7631	1770.6897	2576.6156	0	0	461.526	179.9317	360.1806	418.9419
INT_STITCHED_3531	chr7	34949720	34950749	NM_016682	NO	2822.0325	1725.5301	8944.8912	0	9.6726	0	0	1123.7709	706.2027
INT_STITCHED_3532	chr7	35437649	35438290	NM_146188	NO	391.3946	379.2156	1035.3432	77.8174	0	187.7489	413.6373	0	284.604
INT_STITCHED_3533	chr7	35528534	35528974	NM_175140	NO	425.656	292.116	321.772	58.96	1665.752	465.564	137.896	435.82	424.336
INT_STITCHED_3534	chr7	35583536	35584637	NM_175140	NO	2368.5813	1256.6814	2759.6565	856.0275	1525.6557	598.6137	586.7229	342.411	822.447
INT_STITCHED_3535	chr7	36107701	36120798	NM_027897	NO	2590.5866	1778.5726	8169.9086	1593.9049	1062.1667	6632.3208	2665.2395	4065.3088	8287.7816
INT_STITCHED_3536	chr7	36136006	36136852	NM_027897	NO	2951.3556	7081.9506	14536.2258	70.9794	563.9436	85.9536	249.993	364.626	582.8094
INT_STITCHED_3537	chr7	36232472	36233277	NM_021291	NO	601.818	446.0505	502.8835	256.312	3487.421	772.317	438.8055	1042.797	1220.1385
INT_STITCHED_3538	chr7	36252831	36253596	NM_021291	NO	3529.71	2023.0425	4870.8315	151.3935	984.1725	344.097	404.9145	885.6405	497.097
INT_STITCHED_3539	chr7	36315420	36316048	NM_028034	NO	512.6992	1183.5288	617.0728	0	0	91.7508	36.2984	71.0268	250.3208
INT_STITCHED_3540	chr7	36402347	36403165	NM_019746	NO	2866.4356	1634.5276	811.2106	0	0	509.3686	109.612	931.1294	149.5304
INT_STITCHED_3541	chr7	37386917	37387605	NM_172298	NO	622.7776	805.992	1409.2304	453.8048	1758.8032	70.1072	283.3184	18.6448	282.4928
INT_STITCHED_3542	chr7	37429133	37429805	NM_172298	NO	1905.3216	1136.016	721.2576	282.576	247.7664	0	124.2528	624.0192	1304.8896
INT_STITCHED_3543	chr7	37463045	37476184	NM_172298	NO	3000.9476	1659.4557	2167.935	1514.9267	650.3805	631.9859	1471.568	2872.1854	3066.6426
INT_STITCHED_3544	chr7	37977362	37978159	NM_172298	NO	2716.3354	994.0184	909.6958	29.0905	254.5618	63.9194	194.1492	692.593	553.3571
INT_STITCHED_3545	chr7	38091753	38092682	NM_172385	NO	1052.4641	561.7663	740.7846	859.5108	1717.4423	365.8402	356.1786	1027.0095	417.7713
INT_STITCHED_3546	chr7	38251687	38262946	NM_172385	NO	2812.4982	2796.7356	2775.3435	1579.6377	5995.4175	2158.3503	1187.8245	7760.8287	5002.3737
INT_STITCHED_3547	chr7	38338600	38339282	NM_172385	NO	1465.959	808.4428	3649.1774	636.9198	752.246	532.8466	546.964	448.756	2272.1512
INT_STITCHED_3548	chr7	38410850	38411465	NM_172385	NO	1179.939	846.7935	1309.95	58.425	0	0	196.062	338.9265	253.4415
INT_STITCHED_3549	chr7	38610713	38611394	NM_172385	NO	1799.202	1846.8039	3661.3965	167.8665	831.5691	213.4254	354.801	428.9619	271.5828
INT_STITCHED_3551	chr7	46750093	46750449	NM_001004139	NO	1648.102	522.964	390.888	114.1336	0	41.6164	203.0268	65.148	165.6824
INT_STITCHED_3552	chr7	47218939	47219441	NM_001170345	NO	244.2732	449.541	676.5956	0	0	0.3514	71.4848	68.774	210.8902
INT_STITCHED_3553	chr7	47432791	47433163	NM_001170345	NO	342.6492	344.9184	631.656	0	0	22.8036	20.6832	61.4916	0
INT_STITCHED_3554	chr7	47793258	47793817	NM_021387	NO	491.5846	221.7553	1248.3029	170.1596	82.6202	0	114.7627	553.8013	235.3949
INT_STITCHED_3555	chr7	48767804	48768549	NM_001033530	NO	635.7085	976.397	932.293	362.2935	376.1505	145.2005	224.99	577.4495	649.7145
INT_STITCHED_3556	chr7	48837280	48838110	NM_023363	NO	6096.267	8436.12	3108.184	0	436.082	216.132	50.381	1265.003	1675.936
INT_STITCHED_3557	chr7	50422365	50422947	NM_001177525	NO	578.3916	610.6344	2015.1168	698.5164	222.906	238.329	346.581	169.944	1013.9604
INT_STITCHED_3558	chr7	50599085	50602038	NM_145581	NO	7381.0235	5467.7748	9887.5299	0	6513.7274	5255.4541	2111.9856	3805.2358	2232.1727
INT_STITCHED_3559	chr7	50802729	50803479	NM_021293	NO	673.125	988.8	2092.275	394.35	0	270.225	510	356.55	1198.425
INT_STITCHED_3560	chr7	50862978	50863932	NM_028913	NO	3093.6312	1046.8242	2039.175	1318.428	388.9458	1302.9732	808.7058	535.5756	2126.8476
INT_STITCHED_3561	chr7	51531772	51543533	NM_009131	NO	1505.408	1356.0433	1651.2444	572.7607	672.7292	577.4651	1062.0183	2832.0488	2091.1058
INT_STITCHED_3562	chr7	51630296	51631278	NM_027049	NO	1554.6042	3938.5074	1758.0746	1673.819	266.122	3631.3378	1161.1168	391.5234	4638.0842
INT_STITCHED_3563	chr7	51740508	51741245	NM_197991	NO	1157.09	406.3818	1551.7535	0	2860.2233	0	664.9951	340.494	718.2065
